symbol,symbol_1,symbol_2,ranking_stat,avg_adf,avg_freq,industry_1,industry_2,sector_1,sector_2
LMT-SRCL,LMT,SRCL,63.14752815027136,0.27248560785781734,7.04,Aerospace & Defense,Industrial Conglomerates,Industrials,Industrials
AFL-AIZ,AFL,AIZ,63.13642316525191,0.17724544666646203,6.4800000000000004,Life & Health Insurance,Multi-line Insurance,Financials,Financials
APH-VMC,APH,VMC,63.12997342545444,0.20408441316975265,6.96,Electrical Components & Equipment,Construction Materials,Industrials,Materials
L-VAR,L,VAR,63.12179810430039,0.20385089649853286,6.04,Multi-Sector Holdings,Health Care Equipment & Services,Financials,Health Care
FLR-SNA,FLR,SNA,63.09590891656325,0.19103999571088945,6.1200000000000001,Diversified Commercial Services,Household Appliances,Industrials,Consumer Discretionary
ARG-AZO,ARG,AZO,63.092456539879564,0.173422568229785,6.5199999999999996,Industrial Gases,Specialty Stores,Materials,Consumer Discretionary
FITB-ROP,FITB,ROP,63.091625175520626,0.19665800521164151,5.8399999999999999,Banks,Industrial Conglomerates,Financials,Industrials
AIZ-PLL,AIZ,PLL,63.08162020575857,0.25623532186139419,6.8399999999999999,Multi-line Insurance,Industrial Conglomerates,Financials,Industrials
EFX-GPS,EFX,GPS,63.080782857130785,0.17114050650667967,6.4400000000000004,Diversified Financial Services,Apparel Retail,Financials,Consumer Discretionary
EMN-SNA,EMN,SNA,63.05076659358997,0.25413510613269702,6.5199999999999996,Diversified Chemicals,Household Appliances,Materials,Consumer Discretionary
DOV-SRCL,DOV,SRCL,63.02511631221505,0.29332138892499715,6.5999999999999996,Industrial Machinery,Industrial Conglomerates,Industrials,Industrials
ALL-ROP,ALL,ROP,63.023372257487736,0.24984243895385536,6.8399999999999999,Property & Casualty Insurance,Industrial Conglomerates,Financials,Industrials
SIAL-TGT,SIAL,TGT,63.01055342002313,0.2260552036223703,6.2800000000000002,Diversified Chemicals,General Merchandise Stores,Materials,Consumer Discretionary
EFX-SLM,EFX,SLM,63.00457531025586,0.17508723016684538,5.8399999999999999,Diversified Financial Services,Diversified Financial Services,Financials,Financials
BF.B-MMC,BF.B,MMC,62.99580666258372,0.21658978144987032,6.7599999999999998,Distillers & Vintners,Insurance Brokers,Consumer Staples,Financials
CINF-TE,CINF,TE,62.984953672096964,0.17707448523687602,5.5999999999999996,Property & Casualty Insurance,Multi-Utilities & Unregulated Power,Financials,Utilities
FOXA-HAR,FOXA,HAR,62.984850802550355,0.25763620352407851,5.96,Publishing,Consumer Electronics,Consumer Discretionary,Consumer Discretionary
DD-ROP,DD,ROP,62.9841315519012,0.24737182321156825,6.6799999999999997,Diversified Chemicals,Industrial Conglomerates,Materials,Industrials
PDCO-TMK,PDCO,TMK,62.98317298417652,0.31002050711109402,7.1600000000000001,Health Care Supplies,Life & Health Insurance,Health Care,Financials
V-VAR,V,VAR,62.978557338481906,0.20708143004997731,6.3600000000000003,Internet Software & Services,Health Care Equipment & Services,Information Technology,Health Care
CMG-HUM,CMG,HUM,62.9596537285613,0.16936402501892467,6.1200000000000001,Restaurants,Managed Health Care,Consumer Discretionary,Health Care
BF.B-ISRG,BF.B,ISRG,62.90997553629634,0.31356548675379053,7.2800000000000002,Distillers & Vintners,Health Care Equipment & Services,Consumer Staples,Health Care
FAST-GWW,FAST,GWW,62.90223439260397,0.18587844580962304,6.2400000000000002,Building Products,Industrial Materials,Industrials,Industrials
CTAS-PGR,CTAS,PGR,62.89220400137551,0.22229247305475372,6.2000000000000002,Diversified Commercial Services,Property & Casualty Insurance,Industrials,Financials
AIZ-ISRG,AIZ,ISRG,62.87628535949627,0.2282528118342487,6.6399999999999997,Multi-line Insurance,Health Care Equipment & Services,Financials,Health Care
LSI-MKC,LSI,MKC,62.87023149889429,0.31212374647883079,7.0800000000000001,Semiconductors,Packaged Foods & Meats,Information Technology,Consumer Staples
CTAS-XRAY,CTAS,XRAY,62.86904406003726,0.29380166767549248,6.6799999999999997,Diversified Commercial Services,Health Care Supplies,Industrials,Health Care
ROP-WFC,ROP,WFC,62.85096006570596,0.17181412277865185,6.2000000000000002,Industrial Conglomerates,Banks,Industrials,Financials
SHW-TIF,SHW,TIF,62.84106885683117,0.22665453776489755,5.96,Specialty Chemicals,"Apparel, Accessories & Luxury Goods",Materials,Consumer Discretionary
LSI-MAR,LSI,MAR,62.82764334689626,0.24443818815402507,5.9199999999999999,Semiconductors,"Hotels, Resorts & Cruise Lines",Information Technology,Consumer Discretionary
BRCM-PWR,BRCM,PWR,62.79062707128773,0.14393010902014935,5.5599999999999996,Semiconductors,Industrial Conglomerates,Information Technology,Industrials
SJM-ZMH,SJM,ZMH,62.784722463198136,0.22166798936595933,6.3200000000000003,Packaged Foods & Meats,Health Care Equipment & Services,Consumer Staples,Health Care
COL-SNA,COL,SNA,62.77076644095624,0.21117345418085612,7.1200000000000001,Industrial Conglomerates,Household Appliances,Industrials,Consumer Discretionary
ETN-FLS,ETN,FLS,62.75169686270375,0.19932508535310553,6.3200000000000003,Industrial Conglomerates,Industrial Machinery,Industrials,Industrials
PX-ROP,PX,ROP,62.74571312600718,0.22827763600054296,6.8399999999999999,Industrial Gases,Industrial Conglomerates,Materials,Industrials
BF.B-CINF,BF.B,CINF,62.73509826830194,0.23068046422518737,6.8399999999999999,Distillers & Vintners,Property & Casualty Insurance,Consumer Staples,Financials
EBAY-VMC,EBAY,VMC,62.71619317081622,0.16373163284799064,6.4800000000000004,Internet Software & Services,Construction Materials,Information Technology,Materials
BWA-SIAL,BWA,SIAL,62.69704841100185,0.17349609358083704,6.3600000000000003,Auto Parts & Equipment,Diversified Chemicals,Consumer Discretionary,Materials
GWW-LSI,GWW,LSI,62.691250610320054,0.37407952634088554,6.9199999999999999,Industrial Materials,Semiconductors,Industrials,Information Technology
FLS-RL,FLS,RL,62.68172581274512,0.21476453783411784,6.1200000000000001,Industrial Machinery,"Apparel, Accessories & Luxury Goods",Industrials,Consumer Discretionary
BF.B-PPG,BF.B,PPG,62.670505841685575,0.29252266087015527,6.7199999999999998,Distillers & Vintners,Diversified Chemicals,Consumer Staples,Materials
AON-VAR,AON,VAR,62.66637084251906,0.23309367812999271,6.1600000000000001,Insurance Brokers,Health Care Equipment & Services,Financials,Health Care
FDX-TMK,FDX,TMK,62.643538949714795,0.1867858299319326,7.2000000000000002,Air Freight & Logistics,Life & Health Insurance,Industrials,Financials
ALLE-QEP,ALLE,QEP,62.63519936175334,0.13584484143310871,5.9199999999999999,Building Products,Oil & Gas Exploration & Production,Industrials,Energy
GWW-SIAL,GWW,SIAL,62.633704475302686,0.30657622650461513,7.1200000000000001,Industrial Materials,Diversified Chemicals,Industrials,Materials
COL-IFF,COL,IFF,62.63282112810493,0.19156911099475907,7.3600000000000003,Industrial Conglomerates,Specialty Chemicals,Industrials,Materials
AIZ-BA,AIZ,BA,62.629426986286646,0.24328493319282379,5.8799999999999999,Multi-line Insurance,Aerospace & Defense,Financials,Industrials
AIZ-L,AIZ,L,62.591422735210784,0.16339296164885236,6.04,Multi-line Insurance,Multi-Sector Holdings,Financials,Financials
CTAS-FIS,CTAS,FIS,62.586750430671515,0.23852550339226231,6.7999999999999998,Diversified Commercial Services,Internet Software & Services,Industrials,Information Technology
CTAS-TGT,CTAS,TGT,62.57385051296581,0.17661601393543724,6.5199999999999996,Diversified Commercial Services,General Merchandise Stores,Industrials,Consumer Discretionary
HCBK-HOG,HCBK,HOG,62.57176267882005,0.2141609746561679,6.4000000000000004,Banks,Motorcycle Manufacturers,Financials,Consumer Discretionary
DOV-LSI,DOV,LSI,62.57119143966686,0.25162764601851756,5.8399999999999999,Industrial Machinery,Semiconductors,Industrials,Information Technology
ADSK-EFX,ADSK,EFX,62.5654095500692,0.18037555588640775,7.0800000000000001,Application Software,Diversified Financial Services,Information Technology,Financials
AZO-ECL,AZO,ECL,62.565193939000665,0.19649914644009991,7.04,Specialty Stores,Specialty Chemicals,Consumer Discretionary,Materials
EFX-TSCO,EFX,TSCO,62.56134824043596,0.26019463677271171,6.5599999999999996,Diversified Financial Services,Specialty Retail,Financials,Consumer Discretionary
DHR-SRCL,DHR,SRCL,62.56070954456245,0.33366513853131641,6.4800000000000004,Industrial Machinery,Industrial Conglomerates,Industrials,Industrials
ISRG-SRCL,ISRG,SRCL,62.55568985664963,0.28754520891451196,6.7199999999999998,Health Care Equipment & Services,Industrial Conglomerates,Health Care,Industrials
INTU-SIAL,INTU,SIAL,62.55405096608978,0.21904690915227915,7.3600000000000003,Internet Software & Services,Diversified Chemicals,Information Technology,Materials
BDX-SJM,BDX,SJM,62.53545977552395,0.25998619529117223,6.8399999999999999,Health Care Equipment & Services,Packaged Foods & Meats,Health Care,Consumer Staples
APH-CTAS,APH,CTAS,62.53070405532192,0.32189731969372126,6.7199999999999998,Electrical Components & Equipment,Diversified Commercial Services,Industrials,Industrials
LEG-SHW,LEG,SHW,62.52577962840185,0.26536829653229327,7.04,Industrial Conglomerates,Specialty Chemicals,Industrials,Materials
CERN-VRTX,CERN,VRTX,62.52098956073485,0.14559054066981811,5.9199999999999999,Health Care Distributors & Services,Biotechnology,Health Care,Health Care
DUK-TEG,DUK,TEG,62.510666649089636,0.24217724779387467,6.2400000000000002,Electric Utilities,Gas Utilities,Utilities,Utilities
CINF-GPC,CINF,GPC,62.49006447197072,0.14691837578431119,6.6399999999999997,Property & Casualty Insurance,Specialty Stores,Financials,Consumer Discretionary
HD-JEC,HD,JEC,62.479260403227606,0.21835439359075026,6.5199999999999996,Home Improvement Retail,Industrial Conglomerates,Consumer Discretionary,Industrials
TMK-ZION,TMK,ZION,62.46782547999124,0.21691334401560927,6.1600000000000001,Life & Health Insurance,Banks,Financials,Financials
PLL-R,PLL,R,62.460636675848995,0.23711700757903512,7.2800000000000002,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
ARG-HON,ARG,HON,62.45669053967925,0.29328704553496271,6.4800000000000004,Industrial Gases,Industrial Conglomerates,Materials,Industrials
PCP-TMK,PCP,TMK,62.45036484025768,0.29493952790740591,6.8399999999999999,Industrial Conglomerates,Life & Health Insurance,Industrials,Financials
AIZ-LMT,AIZ,LMT,62.43739907163874,0.20177621746438679,5.6799999999999997,Multi-line Insurance,Aerospace & Defense,Financials,Industrials
HAR-TSCO,HAR,TSCO,62.41873381962297,0.19695789973946945,6.4800000000000004,Consumer Electronics,Specialty Retail,Consumer Discretionary,Consumer Discretionary
DRI-PSA,DRI,PSA,62.41436567138396,0.21428166929448547,5.7599999999999998,Restaurants,REITs,Consumer Discretionary,Financials
GWW-PNC,GWW,PNC,62.41315036092147,0.19915301850959799,6.4400000000000004,Industrial Materials,Banks,Industrials,Financials
FTR-STX,FTR,STX,62.41244154470722,0.1361178382720781,6.2000000000000002,Integrated Telecommunications Services,Computer Storage & Peripherals,Telecommunications Services,Information Technology
EMN-SHW,EMN,SHW,62.412096385227905,0.14531289926653193,6.8399999999999999,Diversified Chemicals,Specialty Chemicals,Materials,Materials
APD-BF.B,APD,BF.B,62.392713929434706,0.27079215081412783,7.3600000000000003,Industrial Gases,Distillers & Vintners,Materials,Consumer Staples
FIS-JEC,FIS,JEC,62.38906713381332,0.20135089460969888,6.3600000000000003,Internet Software & Services,Industrial Conglomerates,Information Technology,Industrials
GPC-VMC,GPC,VMC,62.38685234923957,0.18233536154664293,6.9199999999999999,Specialty Stores,Construction Materials,Consumer Discretionary,Materials
EFX-MHFI,EFX,MHFI,62.38330287677981,0.16261118010901821,5.8399999999999999,Diversified Financial Services,Diversified Financial Services,Financials,Financials
ISRG-TGT,ISRG,TGT,62.38093283382144,0.31252892784934205,6.2000000000000002,Health Care Equipment & Services,General Merchandise Stores,Health Care,Consumer Discretionary
GPS-TMK,GPS,TMK,62.38026847308478,0.11847410419126631,5.9199999999999999,Apparel Retail,Life & Health Insurance,Consumer Discretionary,Financials
HRL-LSI,HRL,LSI,62.37583126028547,0.25668903615663718,6.2400000000000002,Packaged Foods & Meats,Semiconductors,Consumer Staples,Information Technology
BF.B-SIAL,BF.B,SIAL,62.37374726626655,0.28602621305305514,7.2400000000000002,Distillers & Vintners,Diversified Chemicals,Consumer Staples,Materials
AON-TMO,AON,TMO,62.36513244519481,0.23422940740931478,5.8399999999999999,Insurance Brokers,Health Care Equipment & Services,Financials,Health Care
CFN-HRS,CFN,HRS,62.361465978120066,0.18354252678609992,6.6799999999999997,Health Care Equipment & Services,Telecommunications Equipment,Health Care,Information Technology
PWR-ROP,PWR,ROP,62.359666829645334,0.17090129184559116,6.3600000000000003,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
APH-WAT,APH,WAT,62.356009774919336,0.31470984700623367,6.8399999999999999,Electrical Components & Equipment,Health Care Distributors & Services,Industrials,Health Care
AIZ-CMG,AIZ,CMG,62.35571378376025,0.15436656921118641,5.4800000000000004,Multi-line Insurance,Restaurants,Financials,Consumer Discretionary
NLSN-SIAL,NLSN,SIAL,62.350166291414695,0.25483118708586217,5.96,Research & Consulting Services,Diversified Chemicals,Industrials,Materials
NOC-SRCL,NOC,SRCL,62.34797810284176,0.29134069062113233,6.5999999999999996,Aerospace & Defense,Industrial Conglomerates,Industrials,Industrials
GWW-SWK,GWW,SWK,62.34500272913867,0.22266806825259594,5.7999999999999998,Industrial Materials,Household Appliances,Industrials,Consumer Discretionary
SYK-VAR,SYK,VAR,62.326044402953,0.29900331743782355,6.2800000000000002,Health Care Equipment & Services,Health Care Equipment & Services,Health Care,Health Care
AXP-CTAS,AXP,CTAS,62.32430686871588,0.26847146906755986,6.8799999999999999,Consumer Finance,Diversified Commercial Services,Financials,Industrials
ADP-AIZ,ADP,AIZ,62.314875739870075,0.16670320096283689,6.3600000000000003,Internet Software & Services,Multi-line Insurance,Information Technology,Financials
NWL-TMK,NWL,TMK,62.298088049156576,0.24518589972790814,6.7199999999999998,Housewares & Specialties,Life & Health Insurance,Consumer Discretionary,Financials
AIZ-HSY,AIZ,HSY,62.2814551118789,0.12066430772940726,6.1600000000000001,Multi-line Insurance,Packaged Foods & Meats,Financials,Consumer Staples
AZO-SIAL,AZO,SIAL,62.26290226437754,0.24274367881191516,7.3600000000000003,Specialty Stores,Diversified Chemicals,Consumer Discretionary,Materials
FDX-GPC,FDX,GPC,62.250597329717536,0.21664801335570533,6.1200000000000001,Air Freight & Logistics,Specialty Stores,Industrials,Consumer Discretionary
MTB-SRCL,MTB,SRCL,62.248100006751805,0.22748866422813485,6.8399999999999999,Banks,Industrial Conglomerates,Financials,Industrials
LEG-PCP,LEG,PCP,62.238546492082364,0.2510405289236462,6.4000000000000004,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
VAR-WAT,VAR,WAT,62.22780185891047,0.19437884936742511,7.2400000000000002,Health Care Equipment & Services,Health Care Distributors & Services,Health Care,Health Care
MAC-SCG,MAC,SCG,62.223183805765366,0.31028400914835491,7.2400000000000002,Retail REITs,Multi-Utilities & Unregulated Power,Financials,Utilities
GWW-UPS,GWW,UPS,62.22238596193451,0.25506190017461478,6.6799999999999997,Industrial Materials,Air Freight & Logistics,Industrials,Industrials
EQR-TEG,EQR,TEG,62.21442707057727,0.2077360934293232,6.7599999999999998,REITs,Gas Utilities,Financials,Utilities
CINF-COL,CINF,COL,62.21201214638117,0.16957938470913092,6.3600000000000003,Property & Casualty Insurance,Industrial Conglomerates,Financials,Industrials
AIZ-PSA,AIZ,PSA,62.17267242997887,0.18967766548140039,7.04,Multi-line Insurance,REITs,Financials,Financials
AIZ-TMO,AIZ,TMO,62.14577094157398,0.18941909010077096,6.2000000000000002,Multi-line Insurance,Health Care Equipment & Services,Financials,Health Care
EFX-PRGO,EFX,PRGO,62.13955170745943,0.22410711606844066,5.7999999999999998,Diversified Financial Services,Pharmaceuticals,Financials,Health Care
DD-SIAL,DD,SIAL,62.13467050522471,0.21324863330457464,6.7599999999999998,Diversified Chemicals,Diversified Chemicals,Materials,Materials
ALLE-WAG,ALLE,WAG,62.130597346831145,0.2367905548476453,5.8799999999999999,Building Products,Drug Retail,Industrials,Consumer Staples
EMR-VMC,EMR,VMC,62.0928300906235,0.1557707492526183,6.4000000000000004,Industrial Conglomerates,Construction Materials,Industrials,Materials
BXP-SPG,BXP,SPG,62.0925089268486,0.25712437211750411,7.2000000000000002,REITs,REITs,Financials,Financials
ROP-XLNX,ROP,XLNX,62.09232911978968,0.16938792963076194,6.2800000000000002,Industrial Conglomerates,Semiconductors,Industrials,Information Technology
LUK-XRAY,LUK,XRAY,62.074360696667725,0.21250589001046419,6.4800000000000004,Multi-Sector Holdings,Health Care Supplies,Financials,Health Care
ATI-SNA,ATI,SNA,62.065726697573695,0.17405523212356905,5.1600000000000001,Diversified Metals & Mining,Household Appliances,Materials,Consumer Discretionary
AIZ-XEL,AIZ,XEL,62.0487629550689,0.20565653815303142,6.5999999999999996,Multi-line Insurance,Multi-Utilities & Unregulated Power,Financials,Utilities
BLL-TMK,BLL,TMK,62.04738432470787,0.26873822845864703,6.96,Metal & Glass Containers,Life & Health Insurance,Materials,Financials
PWR-VAR,PWR,VAR,62.047281156527816,0.21196750771129197,6.0,Industrial Conglomerates,Health Care Equipment & Services,Industrials,Health Care
